project-name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,fi-changes,ostrand,scattering,intensity,ana,acm,arl,boc,fch,frch,lch,wcd,wfr,tach,ataf,chd,lca,lcd,csb,csbs,acdf,cho,is-change-prone
lucene,2.2,org.apache.lucene.index.SegmentInfo,18,1,0,12,44,0,8,4,4,0.678733032,981,0.461538462,1,0,0.243055556,0,0,52.77777778,4,1.3333,23.0,1.0,25.0,0.0,2.0,2.0,1.0,0.17918720585628722,0.15157363982732097,0.4305733718832292,0.28172446060461653,0.333532553328844,0.39443142150870647,0.0391645012508286,0.10779718682461525,0.720343126916849,0.42637578078922345,0.2492611646847731,0.41137809396586245,0.7306171504896174,0.8562875325874452,0.9219189423232063,FALSE
lucene,2.2,org.apache.lucene.store.BufferedIndexInput,15,2,2,4,30,21,3,1,9,0.705357143,438,0.625,0,0.538461538,0.328571429,1,4,27.66666667,7,1.2667,13.0,1.0,26.0,0.0,1.0,8.0,3.0,0.46970575177883056,0.4634556830296016,0.14798608024928273,0.10530102256429064,0.9624241751511932,0.7563609597986368,0.8434757720750743,0.5174954224162972,0.4095974043081878,0.604446782904965,0.8567764230516077,0.7086844820060882,0.7950211398633984,0.7264776750051071,0.8813096460493748,FALSE
lucene,2.2,org.apache.lucene.index.TermInfosWriter,6,1,0,9,29,0,2,7,0,0.45,395,0.666666667,5,0,0.479166667,0,0,62.83333333,1,0.6667,95.0,1.0,8.0,0.0,3.0,8.0,4.0,0.42013892488170745,0.5427177347817799,0.9486906187852884,0.4608716335238986,0.8783069466832588,0.5280446862476773,0.9151411466343751,0.4530222906237764,0.5713380859953257,0.739247813517248,0.14785123747273787,0.4058162299181275,0.11808707365029925,0.6321406455946356,0.5681797125141637,FALSE
lucene,2.2,org.apache.lucene.index.DefaultSkipListReader,8,2,0,3,15,0,1,2,0,0.571428571,158,1,0,0.5625,0.425,1,3,17.875,1,0.875,69.0,2.0,3.0,1.21,2.0,5.0,5.0,0.9081592249837116,0.632752850551462,0.31503018286901985,0.9766744697650002,0.6133951843070525,0.18174731877261519,0.5544339019372471,0.20117997107659003,0.6856047376183271,0.13234283771948163,0.3803163634100124,0.5553114058992367,0.7410926403596625,0.44940376780581237,0.32661953205629746,TRUE
lucene,2.2,org.apache.lucene.search.MultiSearcher,16,2,1,22,53,0,2,21,14,0.466666667,577,1,1,0.594594595,0.23125,1,5,34.875,6,1.25,23.0,2.0,14.0,0.15,3.0,1.0,1.0,0.2608403466751651,0.1309927240473625,0.7423973275938066,0.5575030990905717,0.21977708837436893,0.1535637903135768,0.16919723869519288,0.2226418615247746,0.09939484139344368,0.02810711495758811,0.9039856351537466,0.8446160095818552,0.2350313100321143,0.24693854864969034,0.13107081090968709,TRUE
lucene,2.2,org.apache.lucene.search.Searchable,11,1,0,18,11,55,6,12,11,2,11,0,0,0,0.263636364,0,0,0,1,1,73.0,1.0,16.0,4.25,2.0,1.0,5.0,0.6024659411461375,0.49946076422638364,0.3629217672869268,0.5125444523295104,0.9580438272120283,0.04010504429207995,0.44247730080546466,0.8940485772262683,0.7123632400139437,0.0027956947782358244,0.028484339845969542,0.3586877948786005,0.03963208634757953,0.7736621396982805,0.31060027043049965,FALSE
lucene,2.2,org.apache.lucene.search.MultiPhraseQuery,17,2,0,12,55,12,3,10,13,0.625,407,1,0,0.428571429,0.158823529,2,4,22.70588235,7,2.0588,100.0,1.0,16.0,0.0,2.0,6.0,4.0,0.5031197142202105,0.7573562053607432,0.6824392662957093,0.5777483205708293,0.9117000038987936,0.0022150885091961614,0.23843757108624586,0.7696352246069079,0.21330284597597338,0.18564335169376356,0.25435879080479806,0.48713123485205045,0.9781605707244567,0.40347000064499683,0.2614545325868384,FALSE
lucene,2.2,org.apache.lucene.store.IndexOutput,15,1,2,19,18,105,19,0,15,2,196,0,0,0,0.311111111,0,0,12.06666667,1,0.9333,58.0,2.0,22.0,4.99,3.0,8.0,5.0,0.428056778637402,0.05566965994708295,0.9307419265151484,0.332727938543286,0.027355274845963562,0.8757193298355663,0.7465543526916044,0.8623897033238601,0.36740663868118884,0.811995713294635,0.3674672715132936,0.47586378507150884,0.44800119684891926,0.03699983248108174,0.6478963183709051,TRUE
lucene,2.2,org.apache.lucene.analysis.WordlistLoader,4,1,0,2,17,6,2,0,4,2,147,0,0,0,0.333333333,0,0,35.75,1,0.75,16.0,3.0,10.0,1.4,2.0,1.0,3.0,0.48785629783915185,0.833829779181431,0.5251097449971625,0.5121918553061228,0.080697261742673,0.48920404813223706,0.364093641680025,0.4447425508225491,0.8543108524586128,0.6084715145541981,0.8966521491071221,0.12331343800617112,0.7870207771953762,0.46042668343046556,0.5913218473749349,FALSE
lucene,2.2,org.apache.lucene.search.spans.TermSpans,8,1,0,6,19,0,3,3,8,0.666666667,160,1,2,0,0.34375,0,0,18.25,3,1.125,11.0,1.0,29.0,0.05,1.0,1.0,3.0,0.9893551604850496,0.05838132647382155,0.14712327027814032,0.7119071593061421,0.06824567490951439,0.6888271658645111,0.816869115065036,0.8687877556923749,0.15691937785745724,0.5101563136018771,0.43469317971276145,0.12114738219017573,0.31571332428518895,0.6612894288087369,0.34765963969657876,FALSE
lucene,2.2,org.apache.lucene.analysis.LowerCaseFilter,2,3,0,4,5,1,1,3,2,2,21,0,0,0.8,0.75,0,0,9.5,1,0.5,94.0,2.0,33.0,0.0,3.0,6.0,2.0,0.287363229593687,0.04369434362760838,0.9327576181950997,0.9891937076238306,0.5248877449180273,0.5701604102663598,0.018281510019414582,0.9060350688124432,0.0010096369812331307,0.20982724428170207,0.32254216209844877,0.539532146139153,0.5551259604191285,0.6013484087393849,0.9730502656883195,TRUE
lucene,2.2,org.apache.lucene.index.MultiReader,28,2,0,17,61,0,1,16,17,0.682539683,664,1,1,0.697674419,0.157738095,1,9,22.46428571,6,1.3929,65.0,2.0,4.0,0.0,2.0,7.0,1.0,0.4371596522175739,0.3547045959479851,0.2757577801352288,0.8579499182020752,0.2671948954208313,0.4170624880757855,0.16663913346264903,0.10669337270305357,0.8456193442672788,0.039209170574626806,0.19683882787915685,0.9569247129282079,0.12056629586318501,0.9464743205848624,0.4778076768502696,TRUE
lucene,2.2,org.apache.lucene.search.spans.SpanScorer,7,2,1,7,25,0,2,5,5,0.520833333,201,1,2,0.571428571,0.30952381,1,3,26.57142857,1,0.8571,34.0,1.0,32.0,0.0,2.0,7.0,4.0,0.14777035631198832,0.2916853931372603,0.7442949778496539,0.1782095811650889,0.0625205603348552,0.8475836379195858,0.580759658493849,0.6784854294579094,0.9242148903191887,0.6822620566201179,0.9007079310226986,0.7343951642248845,0.7910909253104389,0.25356846295001756,0.968661573973969,TRUE
lucene,2.2,org.apache.lucene.search.spans.SpanNearQuery,12,3,0,8,47,0,2,8,12,0.590909091,353,1,0,0.592592593,0.208333333,2,2,28.08333333,7,1.75,32.0,2.0,19.0,0.85,3.0,8.0,3.0,0.536026995568081,0.45705051030540667,0.6109045938226545,0.44022997980018885,0.7238793912468199,0.6669015379957751,0.7738531853183652,0.38499377628905307,0.33664071549278884,0.22049955978759705,0.25783764841566825,0.9344803545882088,0.2547751990811903,0.11451407048757234,0.2792810733075032,FALSE
lucene,2.2,org.apache.lucene.document.Document,17,1,0,24,39,0,22,2,17,0.5,415,0.5,0,0,0.426470588,0,0,23.29411765,5,2.5882,85.0,2.0,43.0,0.0,3.0,6.0,3.0,0.18140697713178622,0.9041884102615592,0.49570498429232956,0.9431112690483625,0.13060768367762365,0.9272881592717329,0.2656866337233409,0.9635379549490412,0.6918500085117881,0.010338839347156958,0.20983912012586392,0.38456896621110104,0.029764231808439123,0.7571589853748089,0.589079707994844,FALSE
lucene,2.2,org.apache.lucene.queryParser.CharStream,12,1,0,3,12,66,3,0,12,2,12,0,0,0,0.583333333,0,0,0,1,1,58.0,1.0,43.0,0.0,2.0,7.0,2.0,0.9816548180776968,0.36832774473471996,0.6228978380243904,0.36794717855884795,0.6748049849527258,0.69510822729975,0.6330291765295529,0.5625829930739705,0.8014167673660066,0.8924816924982568,0.8168874497361597,0.3848177131381568,0.06110521566394511,0.603329672912043,0.5303015189202547,FALSE
lucene,2.2,org.apache.lucene.search.PhrasePositions,5,1,0,6,12,0,5,1,0,0.678571429,95,0,2,0,0.533333333,0,0,16.6,1,0.8,12.0,3.0,20.0,0.34,3.0,5.0,2.0,0.30918473378035716,0.07943408236960792,0.19054967105714393,0.245506868944373,0.6335569656349147,0.024848644449462998,0.298379064196831,0.6986790256886504,0.923828887216056,0.23332693580001385,0.6216436953632473,0.5605989259267965,0.49336088166267245,0.2838762012632746,0.28338855533272334,FALSE
lucene,2.2,org.apache.lucene.search.SloppyPhraseScorer,4,3,0,9,19,0,3,7,0,0.555555556,326,1,1,0.869565217,0.34375,1,1,79.75,4,1.5,85.0,2.0,37.0,0.0,2.0,3.0,3.0,0.9682644507323932,0.6571378709482305,0.3536544499670893,0.8184479933911201,0.9669396662781705,0.6401793717460742,0.556971818231313,0.23293227294075358,0.05956269998756425,0.29841397984902507,0.8764583356489877,0.3594792708826232,0.11900436981594165,0.6107488782430122,0.1606295542824281,TRUE
lucene,2.2,org.apache.lucene.index.FieldInfos,20,1,0,18,51,164,12,6,16,0.940789474,482,0.25,0,0,0.261111111,0,0,22.7,8,1.5,81.0,1.0,22.0,4.81,2.0,5.0,1.0,0.45298035556818805,0.5876936859912452,0.32047778323938003,0.7980611955914118,0.04180479912765567,0.8220453903347494,0.34206936871144156,0.8670073219098868,0.7969387048846243,0.457897679161106,0.13385583074476215,0.6927297007265367,0.0025951728571611543,0.006105747937144579,0.17808977651748992,FALSE
lucene,2.2,org.apache.lucene.document.FieldSelector,1,1,0,18,1,0,17,1,1,2,1,0,0,0,1,0,0,0,1,1,12.0,3.0,12.0,0.15,3.0,3.0,1.0,0.005983764226265786,0.7829706539803988,0.06218195803683668,0.5155456640195103,0.7813464847454445,0.0037900778473179964,0.22853066492392538,0.6586603921166108,0.20875846747072613,0.724054434905205,0.7003004794544971,0.22136686766160218,0.780736473915104,0.8884515506548916,0.11582231921598118,FALSE
lucene,2.2,org.apache.lucene.index.CompoundFileWriter,6,1,0,6,39,0,1,5,5,0.6,339,1,1,0,0.333333333,0,0,54.66666667,4,1.3333,11.0,1.0,25.0,0.0,1.0,7.0,4.0,0.9780185273172218,0.7214743109723677,0.1357325897773083,0.9678160331231709,0.7404490137800581,0.5733096196916665,0.17466354304282727,0.05680420312960133,0.29972284377936287,0.12081954303891285,0.4532436097892686,0.7867254996507735,0.13781355775976467,0.5158079897496374,0.5663605255735779,FALSE
lucene,2.2,org.apache.lucene.search.PrefixFilter,4,2,0,4,13,0,1,4,4,0,52,1,1,0.25,0.5,0,0,11.75,1,0.75,21.0,1.0,29.0,0.0,1.0,5.0,2.0,0.9882299195431343,0.6713994123162589,0.12008629592351816,0.25784054947456503,0.6068162075745118,0.3822389544527254,0.502357679488426,0.9561038407739237,0.5046315071025705,0.38535585490079116,0.5214518719654849,0.4855621496874045,0.9575137501062121,0.785914970032524,0.4714915434009199,TRUE
lucene,2.2,org.apache.lucene.index.TermVectorsWriter,15,1,0,13,54,41,2,11,10,0.804761905,675,0.533333333,5,0,0.237037037,0,0,43,3,1.2,19.0,2.0,34.0,5.1,1.0,6.0,2.0,0.38525467160742566,0.49571428207063906,0.16565966965687529,0.9295104507265082,0.627881640005395,0.4621687244138253,0.6154990248466219,0.2711039870188686,0.7373635911928853,0.501653534192685,0.32861692441929347,0.8896903553114498,0.650127355985216,0.49346339637466796,0.6473114127102904,FALSE
lucene,2.2,org.apache.lucene.search.function.FieldScoreQuery,2,3,0,7,12,1,0,7,1,2,52,0,0,0.947368421,0.833333333,0,0,25,5,2.5,32.0,3.0,13.0,0.45,3.0,8.0,5.0,0.5090923010773679,0.5392762625358377,0.1570796353916366,0.6970405350222499,0.4635003538523347,0.447893581375713,0.9566652042588275,0.5298873123796727,0.490639651044396,0.5661612307269835,0.5002462371657269,0.9101467389847793,0.1556298728521298,0.5443590333091032,0.7975611533003916,FALSE
lucene,2.2,org.apache.lucene.index.FieldsReader,18,1,0,17,61,69,2,16,0,0.806722689,745,1,4,0,0.237373737,0,0,40,5,1.3333,29.0,2.0,31.0,6.09,3.0,5.0,3.0,0.25375773474864916,0.09797842036371507,0.9892147912486507,0.06890112202450371,0.9644217513228763,0.20769170621219435,0.7021025026805303,0.9872642319988025,0.48656497850579317,0.48544845487199184,0.1338352583717517,0.8058885634156668,0.1225456348962215,0.6270177460074136,0.5152442025165048,FALSE
lucene,2.2,org.apache.lucene.util.PriorityQueue,12,1,9,12,13,0,12,0,8,0.454545455,275,1,0,0,0.444444444,0,0,21.66666667,7,2.0833,15.0,1.0,22.0,0.0,3.0,1.0,5.0,0.4307151852590998,0.9699275464977991,0.45648820787525934,0.366281204398039,0.3765437704914919,0.18063565392111247,0.694983727203373,0.757493854043445,0.3779538927458054,0.005899085640188151,0.9323207876810222,0.8370225853702598,0.7625925532743262,0.8406917724537689,0.772525165933132,FALSE
lucene,2.2,org.apache.lucene.search.Query,13,1,15,51,39,72,48,7,12,0.833333333,249,1,0,0,0.230769231,0,0,18.07692308,9,1.8462,12.0,2.0,8.0,0.32,2.0,4.0,3.0,0.4330930956870632,0.5886533381850824,0.2554715718526466,0.6360827077894503,0.47094825079516733,0.9209343379061489,0.11694769894938917,0.46653612786978793,4.3562396921192903E-4,0.5754362731896888,0.7008155190374422,0.06256490249722568,0.8811080491263678,0.7808275111041021,0.3989096946946039,TRUE
lucene,2.2,org.apache.lucene.index.MultipleTermPositions,13,1,0,8,36,58,1,7,13,0.791666667,191,1,2,0,0.201923077,0,0,13.38461538,1,0.9231,60.0,1.0,22.0,0.0,3.0,4.0,2.0,0.7006806513233103,0.23834896422515428,0.6007601297982557,0.9584462392837122,0.09971761424543857,0.3493063844574431,0.3979196965345635,0.9238353335151192,0.6753412017875644,0.5372786090790489,0.7066240286790113,0.7827323370579606,0.5832564848465549,0.581454429149656,0.04770561617352442,TRUE
lucene,2.2,org.apache.lucene.index.MultiTermEnum,5,2,0,6,20,0,1,5,5,0.5,141,1,2,0.555555556,0.4,1,2,26.6,1,0.8,41.0,2.0,24.0,0.86,2.0,2.0,2.0,0.48570525511947027,0.8511427377851871,0.9541294687939722,0.6488079741602337,0.6775327058946838,0.21138458175955033,0.8642132310813229,0.31363472625323163,0.06337157921261682,0.15572739291204607,0.402539783618866,0.12576490207694058,0.15601757952018946,0.41460515844012524,0.15076545950808384,FALSE
lucene,2.2,org.apache.lucene.queryParser.QueryParser,64,1,1,34,151,1520,1,33,40,0.893046107,3329,0.595238095,12,0,0.112169312,0,0,50.359375,23,2.4844,22.0,2.0,23.0,12.2,1.0,9.0,5.0,0.4193913914960721,0.8864010979464527,0.3669730975093737,0.8544877182013143,0.089052069228156,0.24315180340634768,0.6249132794398318,0.405822596983454,0.06904729774626672,0.973985241241607,0.013423580395445556,0.27927956597905457,0.6259561885056972,0.9467669951332311,0.36151011524791876,FALSE
lucene,2.2,org.apache.lucene.analysis.SimpleAnalyzer,2,2,0,4,4,1,1,3,2,2,10,0,0,0.666666667,0.666666667,0,0,4,1,0.5,39.0,3.0,3.0,0.36,3.0,6.0,2.0,0.3793007220480016,0.7920628180259817,0.936021506022879,0.045808361619838256,0.5220721870951749,0.5434079072339876,0.19654037212106212,0.2863093088690526,0.2959390155641758,0.004005986578812348,0.4860631682226245,0.8661552784610171,0.4927733652054963,0.252364467794602,0.9862337557683887,FALSE
lucene,2.2,org.apache.lucene.search.FieldDocSortedHitQueue,5,2,0,6,21,0,3,3,0,0.375,274,0,1,0.733333333,0.5,1,3,53.4,18,5,27.0,2.0,21.0,0.0,2.0,5.0,5.0,0.15745345040028103,0.5480045524320744,0.87234236906467,0.9017464489347271,0.7264692469730256,0.6532681235619621,0.3659963182526005,0.10693591372203126,0.55267956189474,0.24837575474827012,0.30231404908923076,0.9649491905416331,0.13863866777279799,0.6842733390264071,0.9036899493980455,FALSE
lucene,2.2,org.apache.lucene.search.function.FieldCacheSource,8,2,4,8,12,8,4,4,8,0.5,68,1,1,0.416666667,0.3125,2,2,7.25,5,1.375,41.0,2.0,2.0,0.0,1.0,9.0,1.0,0.4292308444554588,0.791437476184506,0.6836220640447401,0.09011409576214602,0.1989219909793083,0.8426925230603416,0.7917908895543585,0.354913670131497,0.9097571376138011,0.0542253025462468,0.655521670874786,0.2748441805496249,0.4133035691933107,0.20136577985442716,0.4729592141284542,FALSE
lucene,2.2,org.apache.lucene.search.BooleanQuery,27,2,0,19,64,171,12,11,22,0.769230769,443,1,0,0.333333333,0.102564103,2,6,15.22222222,12,1.5926,51.0,2.0,16.0,4.26,3.0,7.0,1.0,0.5230591171982871,0.024335352375549846,0.969728466613167,0.4422721854672419,0.7934158965018974,0.104046899519319,0.8435499774242473,0.1417951860419081,0.8070897887149691,0.7991736678556169,0.49022473780998777,0.9251276338949577,0.8949963954249394,0.653086664719492,0.9295976458279154,FALSE
lucene,2.2,org.apache.lucene.index.TermInfo,5,1,0,8,6,0,8,0,0,0.125,100,0,0,0,0.55,0,0,18.2,1,0.4,50.0,3.0,15.0,0.49,2.0,7.0,2.0,0.4908745393978179,0.4028936624933709,0.33155477788344834,0.02237461470841151,0.2575285309843187,0.3526947322449294,0.17980484315420608,0.011976448173725451,0.7123810110945232,0.4093029459531188,0.9051398990522522,0.4292014542719209,0.3270981582961304,0.5210613968552221,0.7700667923224449,FALSE
lucene,2.2,org.apache.lucene.index.Term,12,1,0,71,21,0,71,0,9,0.136363636,138,0,0,0,0.291666667,1,1,10.33333333,6,1.3333,101.0,2.0,34.0,0.0,1.0,8.0,3.0,0.979369702250528,0.609020239192045,0.8931450017170911,0.5911440423595183,0.1944962969333831,0.33462051865358877,0.5640626624422604,0.7707303566846573,0.8302569262351487,0.209164512383881,0.4194275397048376,0.28312331374454625,0.7306000058691805,0.6177347052585285,0.6244449596085234,FALSE
lucene,2.2,org.apache.lucene.search.PrefixGenerator,2,1,1,6,16,0,1,5,1,0,66,1,1,0,0.666666667,0,0,31.5,1,0.5,44.0,1.0,23.0,1.07,2.0,7.0,5.0,0.4020211907347975,0.3038567682088529,0.9371002450550089,0.9641787767316085,0.9510621722683011,0.7410842908009394,0.4191584014535139,0.8317713999930475,0.3621842901810277,0.6038162528189646,0.6022389499510281,0.7086790895602988,0.6923416420679964,0.24204088263944679,0.11741949571220145,FALSE
lucene,2.2,org.apache.lucene.search.TermQuery,8,2,0,15,22,0,10,6,6,0.142857143,100,1,1,0.631578947,0.232142857,2,2,11.375,4,1.375,24.0,2.0,25.0,0.0,3.0,9.0,3.0,0.9118983473017739,0.6633319864432949,0.15326656400204364,0.7647908085447046,0.9311050197059897,0.030307382900224056,0.6198877934620735,0.5843516262256007,0.817170058510605,0.09289123948017586,0.5655446711377043,0.040986778264682666,0.32903117005572236,0.2921051141730193,0.2175605811857807,FALSE
lucene,2.2,org.apache.lucene.analysis.CharTokenizer,4,3,2,4,8,4,2,2,2,0.857142857,122,1,0,0.571428571,0.583333333,0,0,27.75,1,0.75,27.0,1.0,8.0,0.0,1.0,1.0,3.0,0.675253416475265,0.4957457640845413,7.038862780349708E-4,0.07137532492580767,0.835049921290183,0.45618960629238303,0.023921691745391938,0.279887784629573,0.8732420826239321,0.11669756355950722,0.8202441752704913,0.2606313879278648,0.4270460389872702,0.8349762919339968,0.5748761462624624,TRUE
lucene,2.2,org.apache.lucene.index.CorruptIndexException,1,4,0,28,2,0,28,0,1,2,5,0,0,1,1,0,0,4,0,0,52.0,1.0,23.0,0.9,2.0,7.0,5.0,0.9458928393926638,0.4413846891855079,0.6829363900150471,0.45931119034304224,0.3250598137358318,0.8040573326789752,0.24100161246651208,0.9381198530162675,0.28971106400446134,0.23434942049075302,0.9955566022490027,0.1703312033640837,0.25801538470939456,0.6333907562208132,0.34664801152650937,FALSE
lucene,2.2,org.apache.lucene.queryParser.MultiFieldQueryParser,11,2,0,9,31,23,0,9,5,0.55,410,1,0,0.869565217,0.313131313,1,5,36.09090909,1,0.8182,28.0,2.0,5.0,0.0,1.0,9.0,4.0,0.4403298696502568,0.7541687150993029,0.23648382481069397,0.9373930277752983,0.616008372434727,0.333443208324238,0.14041654950059823,0.7728006308608659,0.3702137739058703,0.13392951512852647,0.9216930391299198,0.7161353423874611,0.5701835334403152,0.12956758216702502,0.011549348956471195,FALSE
lucene,2.2,org.apache.lucene.index.SegmentMergeQueue,3,2,0,5,9,3,2,3,0,2,47,0,0,0.846153846,0.555555556,1,3,14.66666667,4,1.6667,4.0,2.0,25.0,1.08,3.0,6.0,3.0,0.5137184135953703,0.16532913154836348,0.23267434873226456,0.27879416250988964,0.4922342707822165,0.4278968361246164,0.596761023952854,0.6369167780382099,0.47653750121101246,0.9746826154713235,0.5758097528220381,0.9531525211478271,0.2555547950887561,0.3860349720559596,0.6720433664839222,FALSE
lucene,2.2,org.apache.lucene.store.Directory,18,1,3,36,33,141,32,4,18,0.823529412,177,1,1,0,0.296296296,0,0,8.777777778,1,0.9444,53.0,2.0,41.0,3.86,1.0,3.0,1.0,0.636568102515933,0.329117896579187,0.592738560896688,0.24656113637338495,0.2500764497465672,0.4518268949323363,0.9739743907195664,0.9874409937207259,0.09322579551822197,0.5612404262919871,0.39124292010566486,0.15581099129365683,0.19281940465137093,0.4834878948996022,0.34506317881481174,FALSE
lucene,2.2,org.apache.lucene.analysis.PorterStemmer,27,1,0,1,43,13,1,0,13,0.600961538,1174,1,0,0,0.25308642,0,0,42.18518519,26,5.7407,78.0,1.0,40.0,0.0,1.0,1.0,4.0,0.6722406339803605,0.35054802392885187,0.016184617867624818,0.21363926340439088,0.06619085216638776,0.3143743906592188,0.8476613797405347,0.8696154322960412,0.9429654085974215,0.8498776858180253,0.4300243706886301,0.5726498650289559,0.7660609767670024,0.8756769956334659,0.7409731103825857,FALSE
lucene,2.2,org.apache.lucene.search.Searcher,23,1,3,40,28,247,29,14,22,0.909090909,131,1,1,0,0.273913043,0,0,4.652173913,1,0.9565,42.0,1.0,34.0,7.43,2.0,4.0,1.0,0.4552273599760166,0.8951653014748098,0.5224548734539423,0.6774295920467344,0.2916482268953414,0.24031719562292742,0.46569395389927226,0.42076640845835633,0.6527544863701,0.2867995376158454,0.9186788722901308,0.32564161199725683,0.5592447954249434,0.20132882608150704,0.030811005749983855,TRUE
